pregunta, respuesta
" Pregunta que quiero hacerles si son los candidatos o no, ok, solo pongan", b antes del sujeto entonces tenemos ¿son ustedes los candidatos? ¿son ustedes los candidatos?
 candidatos para el numero 13 recordamos nosotros con r derecha nosotros," Somos gente amigable, eso significa que somos amigables."
" gente amable, amable, somos gente amable", para 14 somos una gran empresa nosotros con somos una gran empresa
empresa no diga um empresa ok no es," La empresa es una empresa, una gran empresa, somos una gran empresa."
 empresa entonces si quiero hacer la pregunta quiero saber si nuestra empresa, es una gran empresa o no tengo que preguntar si estamos bien antes de que seamos una
 Gran empresa ¿Somos una gran empresa ahora? 45, ellos recuerdan ellos con r nosotros tenemos ustedes nosotros ellos y sustantivos plurales van con
 r son nuestros clientes, clientes clientes um vale si eres mi cliente
 Eso significa que estás comprando mis productos o estás usando mi servicio., Los clientes son nuestros clientes número uno y número uno.
 dos recuerdo el verbo infinitivo así que me gusta no agregar ses o ii como yo," Me gusta, me gusta, me gusta esta ciudad, me gusta esta."
 ciudad esta ciudad me gusta esta ciudad ahora para el numero dos estudio recuerdo, La forma base estudiar es la forma base no decimos yo estudiando o yo estudios o yo
 para estudiar estudio ingles ingles estudio ingles para el numero tres y numero cuatro,tú tú verbo infinitivo entonces tú conduces ese coche tú conduces ese
 coche y numero cuatro tu juegas tenis tu juegas tenis nosotros, escucha no digas que escuchamos o estamos escuchando ok escuchamos musica escucha
 Tiene que ir con dos uh si dices que escuchamos música no es correcto tenemos, Tengo que decir que escuchamos música. Escuchamos música. Número seis. Lavamos nuestra bicicleta.
 nuestra bicicleta o eso significa que limpiamos nuestra bicicleta, reloj de agua sh sh nosotros miramos nuestra bicicleta no digas relojes o mirando nosotros miramos
 Nuestra bicicleta como la siete y la ocho, ellos ellos con verbo infinitivo
 así que hablen no digan hablen ok largo e, Hablar hablar
 habla español, El español es el idioma de España.
 ok ellos hablan español, texto
" Aquí estamos, hogar dulce hogar. Hubiera preferido alejarme un poquito."," Ya no estoy más, Dios mío, mira el desorden, mira este lugar y mira el polvo que hay."
 Ni siquiera sé por dónde voy a empezar cálmate anne una cosa a la vez,Echemos un vistazo a la publicación para comenzar.
" Con la factura de la luz, la factura de la calefacción, la factura del teléfono, no puedo creer que haya"," Solo facturas por pagar, las abriré más tarde, volver a casa de las vacaciones es estresante"
" Ya basta, aquí hay una carta de"," Sharon, veamos qué tiene que decir. Lo arreglaré."
 Más tarde querida anne hubiera preferido, para despedirte en persona pero ya te habías ido de viaje a italia
" Hablando de eso, ¿te divertiste? Lamentablemente, cosas entre mí."," y Jack simplemente no funcionó, tal vez apresuramos todo, tal vez los recuerdos con"
" Peter todavía era demasiado fresco, no sé de todos modos, vivir juntos simplemente se convirtió en", imposible después de pensar las cosas durante mucho tiempo y
 Con mucha dificultad decidí aceptar la oferta de mi jefe de trasladarme a Ámsterdam para hacerme cargo., del nuevo museo que se inaugura es una gran ciudad en cualquier caso
" Necesito tiempo para poner mi vida en orden y bueno, espero que todo esté bien contigo.","No te muevas, no me hagas daño, allí encontrarás todo mi dinero, solo tómalo."
" Y déjalo y relájate, soy yo, Jack, Jack."," Jack, ¿estás loco? Me asustaste un poco."
" Muerte y cómo entraste aquí. Bueno, puede que viva al lado, pero aún así...", Ten estos para poder sorprenderte de vez en cuando.
" Tiempo Jack, nunca cambiarás. Estaba leyendo una carta de Sharon explicando..."," ¿Por qué se fue si no te importa? Prefiero decir ""yo""."
" No hablemos de eso, ¿qué pasa con usted y su señor?"," Perfección Nick ¿Cómo estás? Bueno, me di cuenta de que las cosas no eran tan buenas."
 Perfecto como me quiso hacer creer y en todo caso si no te importa id," Prefiero no hablar de ello en absoluto. Lo pasado, pasado está. ¿Qué tal una copa?"
" Celebra tu regreso a casa, no, Jack, acabo de llegar y", Necesito desempacar y echar un vistazo al lugar.
" Es una zona de desastre, no, lo primero que quiero hacer es ordenar las cosas.", arriba de donde sacaste esto no es maravilloso mi abuela
"Me lo regaló, es fantástico, bueno, si quieres arreglarte."," Será mejor que empieces de inmediato, te llevará un mes limpiar esto."
 lo sabes y dices que nunca cambiaré y ¿alguna vez piensas en algo más que eso?," No, chicos, deberíais comprometeros con una aspiradora de todos modos, no hay excusas, vamos."
 Prepárate ¿podrás llegar a estar lista a las 7:00? Hola Alice.," Hola, sí, sí, llegué esta mañana y ahora estoy aquí con Jack. Él me saluda."
" Sí, ella dice hola, estoy tan feliz, sabes que Jack insistió en limpiar todo.", casa inmediatamente h
 ¿Qué telegrama no lo he recibido?, cualquier cosa menos esta noche
 Alice no qué no sí Alice deberías tener, Me avisaste con antelación
" Está bien, sí, está bien, nos vemos en el aeropuerto a las", 9 ¿A qué te refieres en el aeropuerto? ¿Qué tenía que decir Alice?
 dice que llega esta noche a las 900 para, Bueno y ella trae una sorpresa wow bueno eso es bueno
noticias que juntos otra vez todos para uno uno para todos no es tan genial, Un sí y fantástico ¿qué pasa? ¿Por qué la cara triste?
 nada bueno es solo que estaba pensando en la pobre casa no lo se, Ni siquiera quiero empezar a imaginar el lío que voy a tener aquí contigo.
 dos, Soy
" Edward, deja de lado ese aparato infernal."," Eso es suficiente, hay un límite para todo lo que sabes, genial, eso es todo."
 se fue así eres fantástico fantástico mi ojo te dije que lo cortaras, fuera alice alice si y que puedo hacer por
 Dejas de reír y le dices a tu amigo director que te dé una paliza., Descansa y guarda esa maldita cámara de video. No quiero estar ahí para nada.
 Filmado así me he hecho perfecto," Hola Alice, hola, buenos días, Edward, no puedo dejar de trabajar. ¿Qué hay en el menú?"
" Para la sesión de fotos de hoy, ¡wow! ¿Te ves así?", hermosa disculpa eh ¿puedo usar el baño para un rato?
momento gracias solo tranquilizate y ninguna de estas sesiones se van a mostrar, para el aire al menos por ahora que significa exactamente por ahora bueno
" Una vez que todo el material se ha colocado en su lugar, corte y edite la planificación de Edwards.", al mostrarlo a un productor si lo aceptan la idea es ir por lo nuestro
" El programa de televisión no es una gran idea, ¿no?", productor televisión déjame entrar jack déjame entrar no
" Déjame entrar, déjame", en tal caso
" ¿Qué piensas de Edward? ¿En qué sentido, como hombre o como director?"," Realmente tengo que preguntar como hombre, por supuesto, bueno, acabo de conocerlo, así que no puedo."
" En serio, pero, como director, mi opinión es que tiene un poco de..."," intrusivo, ven y supéralo, ese es su trabajo, en mi opinión, creo que simplemente tiene"
" Genial, ¿qué es esto? Soy yo"," Al escuchar que nuestra pequeña Alicia podría estar enamorada, bueno."
" Sí, tal como lo veo y esta es la primera vez en mi vida que me enamoro perdidamente.", tacones enamorados tan enamorado pero el ni me nota tu
Sé que compartimos muchos intereses comunes y que vemos las cosas de la misma manera.," Podemos hablar durante horas y horas, pero todo termina ahí. Él me ve como una buena persona."
 amigo nada más nada menos sabes que realmente no estoy acostumbrado a ese rol," Por lo general soy yo quien mantiene a los demás aa sí, recuerdo um tom frank david cómo"
 Muchos corazones rotos has dejado atrás así que dime," ¿Le has preguntado a Edward qué siente por ti? No, por supuesto que no. Mira, Edward no lo está."
 interesado en alguna relación que tenga tiene profunda y, introspectivo espiritual tiene una persona que disfruta
" Observar y analizar a los demás sí, si me preguntas demasiado."," De todos modos, me temo que no puedo estar de acuerdo contigo."
" Incluso los seres espirituales tienen anhelos personales, creo que deberías decírselo y a quién.", sabe que tu edward podría ser mucho más humano de lo que crees que eres
" Está bien, pero tengo que pensar en una forma especial de mostrarle cómo soy.", Siento que tal vez debería ver qué dice mi horóscopo.
"Di que sí, sí, sí. Acabo de tener una experiencia brillante."," idea alice h ¿te sientes bien? sí, hola, ¿un?"
 Solo estoy preparando un pequeño almuerzo para Edward.," Edward, ¿qué pasa con el acento francés? Pensé que habías dicho que era él."
" canadiense, es de la parte francesa, su madre es francesa, por lo que tiene pleno dominio del inglés."," Bilingüe, bueno, ahora que lo mencionas, había notado un ligero acento francés."
 si no es adorable," Bueno, debo decir que el amor hace maravillas. No estoy del todo acostumbrada a verte como aa."
 Ama de casa bueno para decirte la verdad aún no me he acostumbrado ya sabes," Solo espero haber obtenido la receta correctamente, ya sabes que seguí las instrucciones al pie de la letra."
 carta pero sabes que me siento como un pez fuera del agua con estos, Cosas así que um tú has decidido ir por la yugular de Edwards bueno no sólo eso
 Aquí está el toque final: ¿qué es? Es una fortuna china., galleta con una notita dentro ¿qué idea más romántica te parece?
 Yo mismo escribí la nota y pensé que lo sorprendería.,"Escondiéndolo dentro de su servilleta así, ¿qué piensas?"
" Creo que es simplemente perfecto, ya verás que irá directo a su casa.", calle del corazón
" Hola, sí, soy Alice. Ya llegó. ¿En qué?"," media hora um sí, vale, vale, estaré"
 Allí en unos minutos, ¿Podrías pasarme tu coche por favor? Tengo que ir a recoger un paquete de mi padre.
 Me envió pero uh la oficina de correos cierra en media hora y no podré llegar a pie, um mi carro no tiene licencia no te preocupes
" Al respecto, lo tengo y, de todos modos, siempre solía conducir. ¿Sabes? Mi papá tiene uno."," Un auto como el tuyo está bien, me voy, dile a Edward que vuelvo en un rato."
 Alicia en el país de las maravillas," Alice, pero ¿quién va a limpiar este desastre? Acostúmbrate."
 y es lo mismo de siempre, historia ahora llego tarde no puedo creer que siempre llego
" Me meto en estas situaciones, llego tarde y aquí estoy ayudando a Alice con su", gran plan soy hola quien huele genial mis felicitaciones a el
"Chef no, no, no, Ed, no es como si pensaras que tengo que irme, tengo una reunión con mi", La jefa Alice acaba de salir y me dijo que le avisara que regresará.
 pronto adios bueno estoy, muriendo de hambre h que es esto un poquito
 Nota: Un pequeño deleite para el hombre que me hace levantar el corazón., ¿De qué se trata todo esto? Debe haber algún error.
" Sí, esta es mi servilleta, ¿quién podría haber escrito?"," Dios mío, pero pero pero ella estaba aquí."
" y ella era tan tímida esto se está poniendo interesante y es muy lindo, ¿y qué?", voy a hacer ahora no estoy acostumbrado a estas cosas ahora me ha ido bien no es
 aquí tampoco está edward sí has visto mi móvil no," Aquí está, gracias, perdón."
" Yo, ¿por qué me miras así? Nada."," Nada, está bien, tengo que correr."
" Adiós, ella actúa como si nada estuviera pasando."," Todo esto se está poniendo muy interesante. Número uno, soy un..."
estudiante yo sujeto m ser un estudiante ahora puedo ok soy un estudiante soy, un estudiante numero dos yo soy yo soy la forma corta de yo soy yo soy un profesor de ingles yo
 Soy profesora de ingles profesora es el sustantivo ingles vale antes del sustantivo podemos," agrega un adjetivo o tal vez un sustantivo para formar una frase nominal, por lo que un profesor de inglés es un"
