pregunta, respuesta
 75 por favor gracias pero que Dios te bendiga ¿estás bien? es solo una," Tengo un resfriado, tuve un fuerte dolor de cabeza esta mañana, pero ahora me siento mejor."
" escucha, siento mucho lo de anoche, ¿a qué te refieres con que en la fiesta me puse un poco triste?"," de enojada con brad, realmente me estaba molestando, creo que tiene mujeres muy agradables."
" Siempre pienso así, no te preocupes, Mark Brads no es mi tipo, así que", cual es tu tipo alli sabes cual es mi tipo cabello oscuro 34
" Tiene años y vive en San Francisco. Escucha, mañana es tu último día. Quiero hacerlo.", algo especial que te gustaria hacer no me importa
"Tú eliges, ¿qué tal un paseo en barco por la bahía? Podríamos hacerlo por la mañana.", y luego tener una buena cena por la noche que suena fantástico es una lástima que
" No puedo quedarme más tiempo, sí, es una pena que esta semana haya pasado tan rápido. Siento que acabo de..."," Llegué y ahora me voy a casa. Bueno, me aseguraré de que mañana sea un día realmente bueno."
" Día especial, hola Ally, ¿cómo te sientes hoy?"," mucho mejor, ¿vas a estar lo suficientemente abrigado con solo ese suéter?"
" Puede que haga un poco de frío en el barco, pero estaré bien."," ¿Vamos a caminar hasta la bahía? Sabes que está muy lejos, es mejor si tomamos un taxi."
 ¿Cuánto tiempo tarda mi cabina unos diez minutos y cuánto dura el viaje en barco?," No estoy seguro, creo que es una hora, ¿por qué? Bueno, tengo que estar de vuelta aquí a las 100."
" Estoy esperando una llamada telefónica importante, no de Brad, espero. Bueno, en realidad no de Brad."," Por supuesto, no de la oficina de Nueva York. Bien, vamos."
" Buenos días, buenos días señor, ¿a qué hora sale el próximo barco a las 10 en punto?",¿Cuánto tiempo se tarda aproximadamente una hora y a dónde va exactamente el barco?
 debajo del puente alrededor de la isla ángel y pasar alcatraz y luego regresar aquí podemos," ¿Puedes comer o beber algo en el barco? Sí, señora, hay un bar. ¿Puedo tomar algo?"
 Dos boletos por favor seguro dos adultos cuanto es eso, 40 ahí está gracias señor gracias
" Entonces, ¿qué piensas de San Francisco? Es hermoso, Mark, a mí me encanta más."," que londres no es mejor diferente ¿crees que podrías vivir aquí? no, no lo creo"
" Creo que sí, ¿por qué? Bueno, está muy lejos de Londres.", Creo que extrañaría a toda mi familia y amigos. ¿Podrías vivir en otro lugar?
" Pero en Europa tal vez por qué preguntaste, no hay razón, solo me lo pregunté."," A la izquierda se puede ver la isla de Alcatraz. Mire, ¿puede ver ese edificio que se utilizó?"
 para ser la prisión pero fue cerrada en 1963 ahora es un museo ¿dónde estamos?," Voy a cenar esta noche, es una sorpresa, tengo muchas ganas de hacerlo."
"Yo también tengo frío ¿quieres tomar prestado mi abrigo? No, está bien."," Te voy a extrañar mamá, oye, disculpa, ¿podrías tomarnos una foto, por favor? Claro."
" ¿Estás listo? Listo, dime queso, buenas tardes, ¿cómo puedo ayudarte?"," Hola, me voy mañana por la mañana muy temprano. ¿Podrías prepararme la factura para poder..."
" Pagaré esta noche, por supuesto. ¿Podrías pedirme un taxi para la hora de mi vuelo?"," A las 9:15, así que tengo que estar en el aeropuerto a las 7:15, luego necesitarás un taxi a las 6."
" En punto te pediré uno. Gracias, Owen. ¿Me han llamado por teléfono?"," Sí, hay un mensaje para ti. ¿Puedes llamar a este número en Nueva York ahora mismo?"
 gracias de nada hola es mtc lo siento lo siento mtc nueva york como puedo, ayuda hola puedo hablar con lisa formosa por favor un momento te pongo
" Hola, ¿eres Lisa? No, lo siento, ella tiene..."," No estoy en su escritorio ahora mismo. ¿Puedo dejar un mensaje, por favor?"
 Dile que llamó Allie Gray y que la llamaré en cinco minutos.,mtc nueva york como puedo ayudarte hola puedo hablar con lisa formosa por favor solo
" Un momento lo siento, las líneas están ocupadas. ¿Quieres ir a casa? ok, te espero."," Hola, Lisa, soy Ali Gray. Genial, genial. Bueno, ¿está bien?"
" Noticias o malas noticias, es bueno que hayas conseguido el trabajo en París, maravilloso, eso es"," Fantástico, gracias por todo. Me lo he pasado genial aquí. Saludos a todos."
" Ali, tenemos que hablar sobre el futuro, ¿no? Me refiero a nuestro futuro. Sí, Ali.", De verdad creo que tenemos un futuro juntos. Lo digo en serio.
" Así que mi nota, pero el problema es que tú vives aquí y yo vivo en Londres, somos 6000."," A kilómetros de distancia, tal vez eso no sea un problema. Tengo algo que decirte."
" No vamos a estar a 6000 millas de distancia, solo vamos a estar a 300 millas de distancia.", ¿A qué te refieres con que sabes que la nueva oficina de MTC se inaugurará en París el mes que viene?
" Sí, bueno, voy para allá. Seré el gerente de marketing, ¿no es tan increíble?"," Solo estaré a una hora de ti. Estás bromeando. No, hablo en serio."
"¿Qué pasa? ¿No estás contento? No pareces muy feliz. Sí, estoy feliz."," Es increíble pero tengo algo que decirte también, no, me voy a París."
 oficina también acabo de escuchar que esa era la llamada telefónica que estaba esperando no la tengo," Créelo, es maravilloso, estaremos juntos, sí."
" pero hay una cosita marc, ¿y es que voy a ser el director?", En París voy a ser tu jefe
" Hola, soy Mark Writer. Ah, eres el nuevo director de marketing. Así es.", Soy nicole de lacroix soy la asistente personal de ally bienvenida a paris
" Gracias, solo le diré a Ali que estás aquí. Ally Marc Riders aquí. Está bien, eres de..."," San Francisco ¿no eres tú? Sí, soy yo. Hola, Marc, Ellie. Es bueno verte."
" De nuevo, ¿cómo estás? Muy bien, ¿tuviste un buen viaje? Sí, bien, no hay problema."," Te presento al equipo que conociste, nicole mi asistente personal"
" Sí, hemos dicho hola. Soy Jack La Mettrie, nuestro director de relaciones públicas. ¿Cómo está?",Marc escritor ¿cómo estás? Y esto ha sido lo que nuestro diseñador hola Marc genial
" Para conocerte Ben, hemos escuchado mucho sobre ti realmente."," Bueno, espero que esté bien. ¿Deberíamos ir a mi oficina?"
" ¡Qué hermosa vista! ¡Hermosos los ríos, no es así!"," París es tan romántico que no puedo creer que finalmente estemos aquí juntos. Sí, lo es."
" Raro, raro, es maravilloso. Yo también te extrañé mucho."," ¿Por qué no nos sentamos? ¿Te gustó la oficina? Sí, lo es."
" Genial, ¿cómo te llevas con todos? Vale, pero bueno, yo solo he estado aquí."," Tres semanas, ¿qué te parecieron? Me pareció que el shock fue muy agradable y"
" Nicole, ¿qué hay de Nicole? Ella fue muy amable. Sabes que tenemos que mantener las cosas bajo control.", Un secreto que gracias nos conoces nuestra relación
 No quiero que la gente de la oficina sepa que estamos juntos., claro que no pero no va a ser fácil no lo es como esta el hotel
" Está bien, supongo, pero no es como tener mi propio lugar, tengo que encontrar uno.",Apartamento no te preocupes no te llevara mucho tiempo
 ¿Qué estás pensando? ¿De verdad quieres saberlo? Me preguntaba qué tipo de," Jefe, todo irá bien, lo sabrás mañana."
" Mack, ¿te importaría enviarme esas fechas conceptuales? Por supuesto que no, Ben."," Estoy ocupado, nunca podrías ayudarme, no puedo abrir este documento, seguro"
" Gracias, hola Nicole, ¿podrías firmarme esto, por favor?"," ¿Está bien si me tomo libre mañana por la tarde? Lo siento, pero mañana es realmente..."
 Difícil ¿qué tal finalmente la tarde del viernes?," Está bien, ¿crees que podrías enviarme la solicitud por correo electrónico? Sí, por supuesto."
" Hola Mark, ¿podrías esperar un momento? Mark, gracias Nicole, ¿puedes venir y...", Mirame cuando tengas un momento ¿has empezado a buscar un
" Apartamento no, no he tenido tiempo todavía, de todos modos se supone que es para conocerlo."," París primero, sí, es una ciudad grande. Sí, ahora mira, ratón, gracias."
" Muy bien, Mack, gracias. Eso es casi todo el francés que sé. Al menos, sí.","Un minuto, perdón, ¿cómo te sentirías? Es genial."
" Y la gente es muy amigable. Me gusta mucho Ben, es increíble con las computadoras."," y los deportistas son chicos muy agradables, chicos, coeficiente intelectual, barriga, panza"
 A todo el mundo le gusta y tiene una esposa encantadora que solía ser una estrella del pop cuando..., era joven ¿has oído hablar de isabel? no lo siento no lo he hecho ella es muy bonita
" Ali es muy atractiva para Ali, sí, supongo, aunque su ropa es muy"," Inglés y ella es muy formal, ya sabes, hoy le pregunté si podía tener un día"
 se fue y ella quería que le enviara un correo electrónico," Bueno, los ingleses tienen sus formas divertidas. Hola Ellie, hola, déjame hacerte beber."
" Gracias, tomaré una Coca-Cola Light. ¿Dónde está exactamente?"," Lo siento, no me di cuenta, ¿de acuerdo? ¿Qué tan lejos está? ¿De acuerdo?"
" Señorita, ¿qué suerte tienes? Creo que encontré un apartamento. ¿Cómo hago?"," Para llegar a Belleville, la forma más fácil es tomar el metro en la línea Pyramids."
" Catorce y cambio en Chatelain, entonces toma la línea once hacia Mary.","Delilah, ¿dónde me bajo en Dell Villa y cuántas paradas son seis, creo?"
" Bien, lo encontré en el mapa. ¿Cuánto tiempo se tarda en llegar?", ¿Hace una hora que encontraste un piso en Belleville?
" Esta vez, ¿cuando lo vas a ver esta tarde si puedes esperar hasta las 6:00?"," Te llevaré. Vivo cerca de Belleville, así que conduciré."
" De esa manera, eso es genial, gracias, gracias."," Este es el apartamento, visitalo acabo"
" Más bien, merci señora, lo siento, Nicole, ¿qué dijo? Dijo que podemos echar un vistazo.", En el piso ella te va a esperar abajo gracias
" Entonces, ¿qué crees? Está muy lejos de la estación y está en el cuarto.", piso es una pena que no haya ascensor quien lo necesite
" Una de las escaleras es un buen ejercicio, mira, hay una gran vista desde aquí."," También es muy ruidoso, claro, pero tiene carácter."
" Es tal como imaginé un apartamento en París, todo es antiguo, incluido el...", Calefacción haría mucho frío en el hotel.
"Hola, ¿qué se siente? Muy bonito, muy parisino. ¿Lo vas a tomar?"," Creo que sí, no puedo esperar a verlo. Sí, ¿estás bien? ¿Estás solo? No."
" Estoy con la mujer dueña del apartamento, te llamo luego, ¿de acuerdo?"," Hablamos luego, te amo, te amo también, adiós, perdón por eso, eso fue, eso fue."
 Mi hija me llama desde Estados Unidos. Sabes que acaba de interesarse por mí.," Interesarse, eso es bueno. Recibí un mensaje esta mañana. Es de..."
 jacques ali soy jack estoy en roma mis vuelos de regreso han sido cancelados hay un, Pequeño problema Scarlett Cappy no está en París por ella
 Conciertos de esta noche iba a cuidarla hoy ¿podrías?, cuidala gracias y hasta luego
 conociste a scarlett scarpino ¿no eras la princesa punk? sí la conocí en, Londres el año pasado ¿cómo es ella? Digamos que tiene un poco de dificultad ¿qué estamos haciendo?
 ¿Qué vas a hacer con ella? ¿Por qué no le muestras París? Tengo una idea mejor.,"¿Por qué no le muestras París? Soy nuevo aquí, no puedes dejarme solo."
" Esto por mi cuenta, ¿de acuerdo? ¿Por qué no lo tomamos como un intercambio? Quiero decir, es su primera vez."," En París, no creo que las iglesias sean realmente lo suyo. ¿Qué tal si las tomamos?"
" Ella en un viaje en barco brillante y luego podemos subir a la Torre Eiffel, eso es bueno."," idea Estoy seguro de que le encantará la vista y podría caerse, gracias por tu ayuda."
" Ben, ¿almorzamos después de eso? Vamos a algún lugar realmente lindo. ¿Tienes algo?", recomendaciones ben que tal la renacentista
 como el favorito de los tiburones eso suena perfecto ben quieres venir a ti lo siento," Allie, estoy muy ocupada, pero estoy segura de que tendrás una comida inolvidable."
" Entonces, Scarlett, ¿qué te gustaría? Nada, ¿no tienes hambre? Seguro, pero esta comida..."," Realmente horrible, este es uno de los mejores restaurantes de París."
" Bueno, no puedo comer estas cosas, nunca toco la carne, los mariscos se ven bien, ¿eh?",Los peces también tienen sentimientos. ¿Qué pasa con el risotto de hongos? Los hongos no pueden ser de otra manera.
 ¿No les dijeron a ustedes acerca de mis alergias? Soy alérgico a los hongos., fresas nueces ¿vamos a otro lado? sea lo que sea que esté
 ir al baño bueno esa fue una mañana desastrosa, El viaje en barco la hizo sentir enferma y no quiso subir a la Torre Eiffel. No puedo.
" Stand Heights, es una lástima que no la llevemos de compras porque está tan malcriada."," Vamos, ella solo tiene un hijo, ¿qué vamos a hacer con el almuerzo?"
" ¿Nos vamos ahora? No, espere, tengo una idea, déjeme hablar con el camarero, señor."," ¿Crees que podrías hacerme un favor? Sí, por supuesto. ¿Te gustaría?"
" Bueno, creo que este lugar es genial, más bien un callejón de vinos, no, gracias.", ¿Qué es esto? Es tu almuerzo escarlata pero no pedí nada.
" Hola, Pizza Margherita. Fue un gran concierto anoche, Scarlett, gracias."," Como sabemos, Scarlett lanzará un nuevo CD pronto, así que echemos un vistazo."
La mejor manera de promocionarlo en Francia es que creo que Scarlet debería visitarlo.," Las principales tiendas de música, en mi opinión, son la mejor manera de conocer a sus fans."
" No estoy tan seguro de qué piensas, Jack. En realidad, no estoy de acuerdo con Mark Scarlet.", no es comercial en ese sentido escarlata escarlata estoy de acuerdo con jacques
" No tengo una imagen comercial, no es mi estilo, ¿vale?, pero Scarlet necesita más.", Publicidad ¿Qué tal una serie de entrevistas de radio y televisión? ¿No te parece?
